gitgdate,time,client_ip,port,query_domain,record_type,flag,nameserver_ip
1591920000000,27734200,159.69.157.209,45195,silvermillproperties.lk,NS,+,203.94.66.129
1591920000000,27734206,173.252.111.2,14661,www.evpoint.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734210,2404:a800:0:14::3021,60100,www.crimenews.lk,A,-,2402:d000:100c::129
1591920000000,27734213,63.96.227.100,23953,www.globalelevators.lk,CNAME,-E(0),203.94.66.129
1591920000000,27734224,91.123.193.111,33797,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734235,194.132.11.181,36106,giilife.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27734243,172.217.45.4,56067,windholz-business.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27734246,209.90.170.72,40471,globalelevators.lk,NS,-E(0)D,203.94.66.129
1591920000000,27734248,165.227.86.114,55577,maruads.lk,A,-E(0)D,203.94.66.129
1591920000000,27734248,209.90.170.72,44322,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734248,203.146.237.239,44571,globalelevators.lk,NS,-E(0)D,203.94.66.129
1591920000000,27734250,209.90.170.72,42810,ns1.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734258,46.21.103.12,39578,hdcu.com.lk,NS,+,203.94.66.129
1591920000000,27734259,2001:1890:1ff:9c6:12:121:117:180,53690,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734259,2001:1890:1ff:9c6:12:121:117:180,47261,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734260,2a00:16d8:0:4::111,40100,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734264,2409:8088:2000:300::123,58016,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734264,2a00:16d8:0:4::111,37559,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734274,2a00:16d8:0:4::111,19648,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734283,95.216.159.208,51678,hdradvantage.com.lk,NS,+,203.94.66.129
1591920000000,27734288,193.235.23.103,36183,innovating-meeting-solutions.lk,NS,+E(0),203.94.66.129
1591920000000,27734288,2001:1890:1ff:8c8:12:121:113:203,15836,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734292,2001:1890:1ff:8c8:12:121:113:203,39653,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734292,208.113.157.101,19769,efl.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734292,208.113.157.101,52221,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734292,2001:1890:1ff:9c6:12:121:117:158,18477,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734294,2001:1890:1ff:9c6:12:121:117:158,34006,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734296,66.33.200.148,34415,dumindu.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734303,222.246.129.100,15585,ccc.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27734305,162.158.76.137,57613,lk,DNSKEY,-E(0)D,203.94.66.129
1591920000000,27734308,41.1.51.13,58799,www.google.lk,A,-E(0)D,203.94.66.129
1591920000000,27734310,95.216.159.208,44146,silverlegacyresortreno.lk,NS,+,203.94.66.129
1591920000000,27734329,172.253.199.1,62675,slim.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734336,222.246.129.100,17694,blueginger.datacon.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734340,34.78.70.86,41857,eonenergy.ac.lk,NS,+E(0),203.94.66.129
1591920000000,27734344,178.73.250.38,36495,giil-jensen.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27734347,212.102.33.111,36414,s2.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734354,212.102.33.111,28295,p1.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734364,202.159.230.5,22528,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734375,2404:6800:4000:1004::101,46588,icart.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27734378,240e:48:4800::aaf,42386,www.ngja.gov.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734380,66.33.200.148,46009,minud.gov.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734384,210.150.23.60,34886,aryansfilms.lk,A,-E(0),203.94.66.129
1591920000000,27734395,2400:cb00:27:1024::6ca2:ec7a,13470,mobitel.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27734397,159.69.157.209,45195,silvermine1.lk,NS,+,203.94.66.129
1591920000000,27734408,46.101.12.191,21204,photobooth-wernigerode.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734411,46.21.103.12,40996,silverthomashanley.lk,NS,+,203.94.66.129
1591920000000,27734412,193.234.165.45,34609,giiljz.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27734416,2620:109:c003:104::205,18017,ac.lk,DS,-E(0)D,2402:d000:100c::129
1591920000000,27734427,68.114.46.228,37997,www.nsdi.gov.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734430,2001:1890:1ff:9c5:151:164:110:139,15533,kelimandala.lankadeepa.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734430,2001:1890:1ff:9c5:12:121:117:119,29751,life.dailymirror.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734434,2a02:b50:0:1::301,59572,globalelevators.lk,NS,-E(0)TDV,2402:d000:100c::129
1591920000000,27734436,2001:1890:1ff:8c9:151:164:110:80,42689,www.ada.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734438,2a02:b50:0:1::301,55160,www.globalelevators.lk,CNAME,-E(0)TDV,2402:d000:100c::129
1591920000000,27734445,91.123.193.111,61760,t.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734448,27.129.53.126,38055,mailgw.sampath.lk,A,-E(0)D,203.94.66.129
1591920000000,27734450,91.123.193.111,9005,d.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734467,2001:1890:1ff:8c9:151:164:110:115,6704,middleeast.lankadeepa.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734472,27.129.53.126,47504,ns1.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734476,27.129.53.126,5016,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734476,178.62.218.234,61888,panaeshaeducation.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734476,2a00:16d8:0:4::111,20733,l.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734483,46.21.103.12,39578,hdcumshots.com.lk,NS,+,203.94.66.129
1591920000000,27734483,193.181.178.44,34376,innovatingnyc.lk,NS,+E(0),203.94.66.129
1591920000000,27734486,207.154.216.38,24492,oxfinity.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734497,2400:a980:3000:6666::187,49549,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734507,207.154.216.38,54706,oxfamsol.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734511,95.216.159.208,51678,hdrangwala.com.lk,NS,+,203.94.66.129
1591920000000,27734512,2001:1890:1ff:8c9:151:164:110:115,13944,www.hitv.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734527,2001:1890:1ff:8c9:151:164:110:91,24004,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734534,2620:119:13::72,22465,www.globalelevators.lk,CNAME,-E(0)DC,2402:d000:100c::129
1591920000000,27734535,95.216.159.208,44146,silverlends.lk,NS,+,203.94.66.129
1591920000000,27734543,80.248.238.152,35695,giilkl.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27734546,58.53.186.66,45101,www.ul.com.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734556,46.32.224.31,13236,ns2.mobitel.lk,A,-E(0)D,203.94.66.129
1591920000000,27734577,2a03:2880:3220:cfc7:face:b00c:0:fc0,31760,www.atm.com.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734585,151.248.1.103,35319,giill.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27734593,2400:cb00:78:1024::a29e:e910,37466,chopardhawaii.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27734594,159.69.157.209,45195,silvermineentertainment.lk,NS,+,203.94.66.129
1591920000000,27734603,12.121.91.176,27864,y2urh.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734603,12.121.91.222,7508,y2urh.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734614,2400:a980:3000:6666::187,25612,t.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734616,180.241.233.32,45358,ns2.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734620,2a00:1450:4001:c03::104,60664,nic.lk,NS,-E(0),2402:d000:100c::129
1591920000000,27734621,2a03:2880:11ff:6::face:b00c,29668,cdn.mirrorarts.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734625,170.232.224.10,10500,globalelevators.lk,A,-E(0)TD,203.94.66.129
1591920000000,27734628,2a03:2880:12ff:131::1,48160,www.1000talk.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734629,2a03:2880:12ff:131::1,13322,www.1000talk.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734629,173.252.83.18,32827,www.wishmalokaya.lk,A,-E(0)TDC,203.94.66.129
1591920000000,27734636,46.21.103.12,40996,silverthorndtc.lk,NS,+,203.94.66.129
1591920000000,27734637,61.163.252.50,25397,www.ft.lk,A,-E(0)D,203.94.66.129
1591920000000,27734656,199.249.18.1,44456,globalelevators.lk,A,-E(0)TDV,203.94.66.129
1591920000000,27734659,2a03:2880:13ff:15::face:b00c,34499,www.wishmalokaya.lk,AAAA,-E(0)TDC,2402:d000:100c::129
1591920000000,27734660,173.252.83.3,36165,www.wishmalokaya.lk,AAAA,-E(0)TDC,203.94.66.129
1591920000000,27734662,199.249.18.1,43204,globalelevators.lk,NS,-E(0)TDV,203.94.66.129
1591920000000,27734664,112.106.53.34,42801,ns2.etisalat.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734667,112.106.53.34,7356,ns1.etisalat.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734680,61.220.8.7,56658,o16.lk,A,-E(0)D,203.94.66.129
1591920000000,27734688,93.158.103.180,35814,innovatingplay.lk,NS,+E(0),203.94.66.129
1591920000000,27734700,130.176.67.7,40377,ada.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734707,46.21.103.12,39578,hdcustomdecofilm.com.lk,NS,+,203.94.66.129
1591920000000,27734712,172.217.32.129,63997,honda.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734714,12.121.91.176,21933,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734736,95.216.159.208,51678,hdrast.com.lk,NS,+,203.94.66.129
1591920000000,27734742,151.252.26.240,33042,giillq.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27734743,2001:b000:180:8001:0:1:10:37,2525,o16.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27734748,3.209.83.217,48663,uom.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27734760,193.183.111.45,34074,giilly.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27734760,95.216.159.208,44146,silverlevels.lk,NS,+,203.94.66.129
1591920000000,27734772,2620:119:13::70,16444,sltnet.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27734779,101.7.8.186,52567,ns2.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734786,209.90.170.72,51802,globalelevators.lk,NS,-E(0)TD,203.94.66.129
1591920000000,27734791,159.69.157.209,45195,silverminemarazion.lk,NS,+,203.94.66.129
1591920000000,27734812,2400:cb00:78:1024::a29e:e90d,9392,afasgd.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27734828,59.144.144.6,33068,www.mrt.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734828,52.231.192.183,53274,_autodiscover._tcp.kelseydomain.lk,SRV,-,203.94.66.129
1591920000000,27734841,2a03:2880:3110:afc7:face:b00c:0:b66,7462,d.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734841,2a03:2880:3110:afc7:face:b00c:0:b66,32981,nethnews.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734855,2001:1890:1ff:9c6:12:121:117:181,18965,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734857,34.216.226.197,49958,pickme.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27734860,46.21.103.12,40996,silverthornecondoebuyer.lk,NS,+,203.94.66.129
1591920000000,27734867,221.110.32.125,51958,ns2.sampath.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734867,221.110.32.125,58444,sampathns.sampath.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734867,221.110.32.125,45964,ns3.sampath.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734867,221.110.32.125,50764,ns2.sampath.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734867,221.110.32.125,34243,ns4.sampath.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734867,221.110.32.125,41498,sampathns.sampath.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27734868,2001:1890:1ff:9c6:12:121:117:181,15214,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734871,221.110.32.125,42614,ns3.sampath.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734871,221.110.32.125,50007,ns4.sampath.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734879,178.73.250.38,36364,innovatingschools.lk,NS,+E(0),203.94.66.129
1591920000000,27734893,2404:a800:0:14::3020,33676,www.mrt.ac.lk,A,-,2402:d000:100c::129
1591920000000,27734904,2400:a980:3000:6666::187,47145,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734917,2400:a980:3000:6666::186,6911,ac.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27734922,130.176.67.7,15694,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734931,46.21.103.12,39578,hdcustomstone.com.lk,NS,+,203.94.66.129
1591920000000,27734933,162.158.233.13,26003,afasonline-sh.lk,NS,-E(0)D,203.94.66.129
1591920000000,27734936,178.73.231.243,33218,giilo.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27734938,2a03:2880:12:efc0:face:b00c:0:161,51303,science.cmb.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734941,192.71.46.30,36534,giilo.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27734942,84.17.61.1,54019,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734942,84.17.61.1,50728,wow.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734945,207.154.216.38,14055,oxex.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734952,3.235.228.210,37201,sltiDC.Lk,NS,-E(0)DC,203.94.66.129
1591920000000,27734952,162.158.233.19,20741,choparddistrictofcolumbia.lk,NS,-E(0)D,203.94.66.129
1591920000000,27734956,2001:1890:1ff:9b1:12:121:88:45,34984,www.wnow.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27734956,81.134.96.110,35760,y2urh.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27734962,95.216.159.208,51678,hdravzxsp.com.lk,NS,+,203.94.66.129
1591920000000,27734968,2400:a980:3000:6666::187,60397,t.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27734975,2400:cb00:35:1024::a29e:a4dd,58666,wow.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27734985,95.216.159.208,44146,silverlicense.lk,NS,+,203.94.66.129
1591920000000,27734988,159.69.157.209,45195,silverminestockpile.lk,NS,+,203.94.66.129
1591920000000,27734989,88.205.232.5,24965,92w20.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734989,193.187.88.194,18328,www.digital.peoplesbank.lk,A,-E(0)DC,203.94.66.129
1591920000000,27734989,193.187.88.194,50973,lk,DNSKEY,-E(0)DC,203.94.66.129
1591920000000,27734995,62.210.17.74,5295,AstERrESIdEncIes.LK,A,-E(0)DC,203.94.66.129
1591920000000,27735011,193.187.88.194,46597,l.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735012,2600:c00:0:1::302,50121,globalelevators.lk,NS,-E(0)DK,2402:d000:100c::129
1591920000000,27735014,18.232.1.178,23830,uom.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27735025,41.226.22.50,18021,o16.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735027,2404:a800:0:14::3401,23840,ns.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27735032,12.121.91.222,55874,y2urh.lk,AAAA,-E(0)TDC,203.94.66.129
1591920000000,27735033,145.102.6.95,53751,provider.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735033,61.220.9.139,20693,zfj.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27735035,12.121.91.176,33401,y2urh.lk,A,-E(0)TDC,203.94.66.129
1591920000000,27735044,115.89.32.111,54054,y2ur.lk,A,-E(0)D,203.94.66.129
1591920000000,27735048,3.209.85.39,54682,arienti.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735056,112.134.57.27,47143,google.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735062,2409:8088:2000:400::122,57297,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735076,2001:1890:1ff:8c6:12:121:113:146,61507,y2ur.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735080,194.14.254.158,33840,innovatingspace.lk,NS,+E(0),203.94.66.129
1591920000000,27735085,46.21.103.12,40996,silverthornehomesre.lk,NS,+,203.94.66.129
1591920000000,27735096,46.101.12.191,40813,pinnacle-financial.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27735105,24.29.108.78,4707,zfj.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735108,101.7.8.186,32640,p.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27735109,31.13.127.3,41432,nethnews.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735112,183.207.96.73,15490,l.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735112,193.187.88.194,63529,d.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735112,194.71.247.51,33525,giilow1p47491cu1h6f9t8dg84m304h5s.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27735120,2001:b000:180:8001:0:1:10:37,55869,o16.lk,A,-E(0)TD,2402:d000:100c::129
1591920000000,27735130,61.220.8.7,40452,o16.lk,A,-E(0)TD,203.94.66.129
1591920000000,27735133,2a03:2880:21:9fc5:face:b00c:0:5f6b,21751,www.pissupusoo.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27735133,60.215.138.244,35000,gossip.hirufm.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735145,93.158.95.213,34035,giilp.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27735146,162.158.233.7,22717,siemensreunion.lk,NS,-E(0)D,203.94.66.129
1591920000000,27735148,159.89.207.144,8281,airtel.lk,A,-E(0)D,203.94.66.129
1591920000000,27735156,46.21.103.12,39578,hdcvolosy.com.lk,NS,+,203.94.66.129
1591920000000,27735164,193.187.88.194,20297,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27735170,52.231.28.37,54334,ykk.com.lk,A,-,203.94.66.129
1591920000000,27735176,46.101.12.191,15061,qualityartworks.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27735178,3.19.147.115,40368,cardtest.directpay.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735184,139.59.16.60,56694,mountvalleyacademy.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27735184,159.69.157.209,45195,silverminewaterfallproperties.lk,NS,+,203.94.66.129
1591920000000,27735187,95.216.159.208,51678,hdrboundless.com.lk,NS,+,203.94.66.129
1591920000000,27735210,95.216.159.208,44146,silverlight-chart.lk,NS,+,203.94.66.129
1591920000000,27735242,138.246.253.21,50949,mail.xplorenegombo.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735242,104.225.8.209,57710,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27735243,2001:1890:1ff:8c9:151:164:110:88,34692,m.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27735245,2001:1890:1ff:8c9:151:164:110:88,49574,m.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735272,2404:6800:4000:1002::101,52150,sltnet.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27735288,151.248.7.219,33332,innovatingtextiles.lk,NS,+E(0),203.94.66.129
1591920000000,27735289,60.249.228.246,56119,www.zz--icann-monitoring.xn--fzc2c9e2c,A,-,203.94.66.129
1591920000000,27735293,178.73.240.244,36189,giilpe.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27735294,2400:a980:3000:6666::186,25745,ac.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27735294,2620:0:ccb::74,32367,ft.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27735298,130.176.67.7,46459,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735299,62.210.18.16,64102,thinakkural.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735306,2404:6800:4000:1004::102,55263,icart.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735309,46.21.103.12,40996,silverthornepotstore.lk,NS,+,203.94.66.129
1591920000000,27735312,115.89.32.111,44033,y2ur.lk,A,-E(0)TD,203.94.66.129
1591920000000,27735319,84.17.61.1,52986,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735335,84.17.61.1,52159,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735338,2001:1890:1ff:9c5:12:121:117:123,21846,www.hitv.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735346,2a03:2880:3011:1fce:face:b00c:0:fab,38622,ceyloninstyle.lk,MX,-E(0)DC,2402:d000:100c::129
1591920000000,27735355,64.59.144.18,32103,www.tara.edu.lk,A,-E(0),203.94.66.129
1591920000000,27735355,194.14.87.69,36573,giilpjscok.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27735374,81.134.101.72,44348,zfjke.lk,A,-E(0)D,203.94.66.129
1591920000000,27735378,46.101.12.191,33836,quickgarden.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27735379,2001:b000:1c0:8001:0:1:7:25,4201,giwayshans.lk,SOA,-E(0)DC,2402:d000:100c::129
1591920000000,27735379,2a03:2880:22ff:76::face:b00c,12652,wellnessexpert.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27735381,46.21.103.12,39578,hdcx.com.lk,NS,+,203.94.66.129
1591920000000,27735390,159.69.157.209,45195,silvermintdesign.lk,NS,+,203.94.66.129
1591920000000,27735412,2401:4900:50:9::15,30677,www.ft.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735415,95.216.159.208,51678,hdrcbj.com.lk,NS,+,203.94.66.129
1591920000000,27735419,180.251.22.141,8647,ns2.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735419,54.36.148.120,35103,6092781110.agrotech.lk,A,-E(0)D,203.94.66.129
1591920000000,27735421,180.251.20.169,16739,ns1.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735432,65.24.26.40,35482,azh.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735439,2001:240:bb41:8022::1:78,60944,zfj.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735444,95.216.159.208,44146,silverlightcareservices.lk,NS,+,203.94.66.129
1591920000000,27735445,89.246.64.135,59794,zfjke.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735458,173.194.168.194,54821,Www.nIfs.Ac.Lk,A,-E(0)DC,203.94.66.129
1591920000000,27735460,199.127.196.52,64094,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27735469,2600:c00:0:1::302,56277,globalelevators.lk,NS,-E(0)TDV,2402:d000:100c::129
1591920000000,27735471,194.14.254.158,36055,giilqiarwg.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27735482,13.124.188.239,41260,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27735489,45.33.58.84,63176,slt.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27735489,185.12.249.78,34971,innovatingthenet.lk,NS,+E(0),203.94.66.129
1591920000000,27735490,117.52.164.161,57449,ns1.cheapwebhosting.lk,SOA,-E(0)D,203.94.66.129
1591920000000,27735534,46.21.103.12,40996,silverthornesucks.lk,NS,+,203.94.66.129
1591920000000,27735534,100.26.135.119,32801,sMOD.LK,NS,-E(0)DC,203.94.66.129
1591920000000,27735544,193.180.223.15,36263,giilqz.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27735550,2001:240:bb5c:8016::1:217,47030,helakuru.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27735568,2001:1890:1ff:8c6:12:121:113:146,34148,y2ur.lk,A,-E(0)TDC,2402:d000:100c::129
1591920000000,27735571,162.158.21.53,63485,slt.lk,A,-E(0)D,203.94.66.129
1591920000000,27735572,207.154.216.38,23860,oxfirm.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27735588,108.162.228.129,12765,slt.lk,A,-E(0)D,203.94.66.129
1591920000000,27735589,159.69.157.209,45195,silvermistmedia.lk,NS,+,203.94.66.129
1591920000000,27735595,172.69.5.17,43233,etisalat.lk,A,-E(0)D,203.94.66.129
1591920000000,27735595,35.171.100.5,50745,inrelay.uom.lk,A,-E(0)DC,203.94.66.129
1591920000000,27735600,203.184.5.129,49738,deshaya.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27735600,162.158.161.84,37246,wow.lk,A,-E(0)D,203.94.66.129
1591920000000,27735604,2607:f798:160:200:0:672:3120:8170,28916,www.lakbima.lk,A,-E(0)DC,2402:d000:100c::129
